Signature ID,Percent Overlap (P605_H_p),adj p-val (P605_H_p),Overlap (P605_H_p),Score (P605_H_p)
KINASE-PSP_CDK9,30,0.1917138949,P50750;S347-p;u|Q15596;S493-p;u|O00267;T799-p;u|P37231;S112-p;u|P50750;T186-p;u|O00267;T791-p;u|O00267;T775-p;u|Q15596;S469-p;u|P06400;S807-p;u|O00267;T806-p;u|P06400;S811-p;u|Q96EB6;S47-p;u|Q9H0D6;T439-p;u|Q15596;S499-p;u|Q6PGQ7;S325-p;u,-2.2574999332
KINASE-PSP_CDK7,25,0.9837405582,P49736;S41-p;u|P06493;T161-p;u|P24941;T160-p;u|P49736;S139-p;u|Q9NYV4;T893-p;u|P21127;T595-p;u|P49736;S27-p;u|O00267;T775-p;u|P06400;S807-p;u|P06400;S811-p;u|P06400;S780-p;u|P24928;S1878-p;u|Q9H0D6;T439-p;u,-0.0247000009
KINASE-PSP_CDK6,39.6,0.7737706182,Q16875;S467-p;u|P21333;S2152-p;u|P38936;S130-p;u|P06400;S788-p;u|Q08050;S451-p;u|P06748;T199-p;u|P19484;S114-p;u|Q08050;S522-p;u|P21333;S1459-p;u|P49815;S1452-p;u|P06400;S807-p;u|P06400;T826-p;u|P14618;S37-p;u|P06400;S811-p;u|Q08999;S1035-p;u|P06400;T821-p;u|Q08999;T401-p;u|P06400;S780-p;u|Q15717;S202-p;u,0.6281999946
KINASE-PSP_CDK5,22.9,0.1299608244,O00499;T348-p;u|P30086;T42-p;u|Q9NR19;S267-p;u|P49023;S85-p;u|P09874;S782-p;u|Q9Y490;S425-p;u|Q96C19;S74-p;u|Q14814;S444-p;u|Q02750;T292-p;u|Q3V6T2;S1675-p;u|Q05397;S910-p;u|P35222;S191-p;u|P07814;S886-p;u|P26358;S154-p;u|P12931;S75-p;u|Q02078;S408-p;u|Q96QB1;S642-p;u|P06400;S807-p;u|P42858;S1199-p;u|P35611;T724-p;u|P14618;S37-p;u|P06400;S811-p;u|O00429;S616-p;u|Q14195;S522-p;u|Q16236;S433-p;u|P62136;T320-p;u|Q9NXR1;T191-p;u|O15169;T481-p;u|P08670;S56-p;u|P02545;S392-p;u|Q15717;S202-p;u|Q8IWU2;S1450-p;u|Q16555;S522-p;u|Q16643;S142-p;u|P40763;S727-p;u|P42858;S432-p;u,-2.5021998882
KINASE-PSP_CDK4,37.2,0.8652554447,P28749;S964-p;u|P21333;S2152-p;u|P38936;S130-p;u|P06400;S788-p;u|P06400;T373-p;u|P38398;S632-p;u|Q08050;S451-p;u|Q14106;S254-p;u|P26358;S127-p;u|P28749;S640-p;u|P19484;S114-p;u|Q8NFG4;S62-p;u|Q08050;S522-p;u|Q8NFG4;S73-p;u|P21333;S1459-p;u|P06400;T356-p;u|P49815;S1452-p;u|P06400;S807-p;u|P06400;S249-p;u|P06400;T826-p;u|P06400;S811-p;u|P06400;T252-p;u|Q08999;S1035-p;u|Q08999;T401-p;u|P06400;S780-p;u|Q9BQA1;T5-p;u|Q8IZL8;S477-p;u|P84022;T8-p;u|P28749;T369-p;u,0.3790999949
KINASE-PSP_CDK2,46.4,0.0086052632,Q9P2B4;S563-p;u|O14497;S363-p;u|Q53H80;S21-p;u|P10644;S83-p;u|Q6Y7W6;S593-p;u|P06748;S70-p;u|P61978;S284-p;u|P18858;S76-p;u|O00499;T348-p;u|Q12959;S158-p;u|P49736;S41-p;u|P46013;S357-p;u|Q99708;T315-p;u|P38936;S130-p;u|Q8IXM2;S96-p;u|Q9NYV6;S44-p;u|Q9H910;S97-p;u|P52948;S612-p;u|Q03252;S37-p;u|O95295;S133-p;u|P38398;S114-p;u|O75533;T313-p;u|Q9C0C2;S691-p;u|P06400;T373-p;u|Q12906;S382-p;u|P16949;S25-p;u|Q13242;S216-p;u|P24941;T160-p;u|Q05209;S19-p;u|Q9UEY8;S423-p;u|Q9Y2W1;T874-p;u|Q16204;S244-p;u|O14757;S301-p;u|P06748;T234-p;u|Q15003;T49-p;u|Q14106;S254-p;u|P17096;S36-p;u|Q9UPP1;S880-p;u|Q01167;S373-p;u|P18858;S51-p;u|P31350;T33-p;u|P06748;T199-p;u|P49736;S139-p;u|P28749;S640-p;u|Q9Y3Z3;T592-p;u|P16949;S38-p;u|P10275;S96-p;u|Q13309;S64-p;u|Q01167;S428-p;u|O75533;T142-p;u|Q96II8;S419-p;u|P48634;T1353-p;u|Q05682;T730-p;u|Q14980;T1776-p;u|P31943;S104-p;u|Q14191;S1133-p;u|Q9UQR0;S590-p;u|Q5JTV8;S143-p;u|Q04637;T647-p;u|Q9ULW0;T72-p;u|P61978;S216-p;u|Q08999;T417-p;u|P33993;S121-p;u|Q15788;S395-p;u|Q08999;S1080-p;u|O43303;S366-p;u|P13051;S23-p;u|Q969V6;T573-p;u|P50613;S164-p;u|Q99741;S106-p;u|Q9H211;S31-p;u|Q9BZL4;S509-p;u|P33981;S436-p;u|P13051;T60-p;u|P29590;S518-p;u|Q53ET0;S433-p;u|Q9H8Y8;T225-p;u|P38919;T163-p;u|Q14676;T1630-p;u|Q08999;S662-p;u|O94761;S251-p;u|Q9NP87;S372-p;u|Q86XL3;S528-p;u|Q7KZ85;T1523-p;u|P26358;S154-p;u|P22234;S27-p;u|P49916;S210-p;u|P33991;T110-p;u|Q8IXJ6;S368-p;u|Q9H3P2;T157-p;u|P08621;S226-p;u|O75616;S173-p;u|Q96E09;S143-p;u|Q9C0D5;S1564-p;u|O75179;S2401-p;u|Q13416;T116-p;u|O00267;T791-p;u|P06400;T356-p;u|P23258;S80-p;u|O43303;S170-p;u|Q08999;S1068-p;u|P49736;S27-p;u|O00267;T775-p;u|P06400;S807-p;u|P13639;T435-p;u|O43303;S372-p;u|P06400;S249-p;u|Q9UKM9;S135-p;u|Q13416;T226-p;u|O60934;S432-p;u|P29374;S1140-p;u|P29374;S1145-p;u|P06400;T826-p;u|Q8WXE1;S224-p;u|P25054;S1360-p;u|P30307;S214-p;u|Q6PKG0;T649-p;u|Q9UPN3;T7213-p;u|P13051;S12-p;u|P06400;S811-p;u|Q14247;S405-p;u|P04183;S13-p;u|Q08999;S1112-p;u|Q6UB35;S357-p;u|O60271;T586-p;u|O00429;S616-p;u|O75152;T321-p;u|P06400;T252-p;u|P42677;S27-p;u|Q92547;T848-p;u|Q13415;S273-p;u|P28749;S650-p;u|P06400;T821-p;u|Q08999;S639-p;u|P49450;S19-p;u|P62136;T320-p;u|P06400;S780-p;u|O75533;T211-p;u|Q08999;S952-p;u|O43395;T167-p;u|P62913;T47-p;u|Q13415;S258-p;u|Q6P1N0;S208-p;u|Q14202;T826-p;u|Q9P270;S48-p;u|Q99741;S74-p;u|P30050;S38-p;u|P12956;T455-p;u|O15014;T722-p;u|Q9NYB0;S203-p;u|Q9Y2K7;T550-p;u|P29374;S864-p;u|Q8IZL8;S477-p;u|P12268;S122-p;u|Q13330;S522-p;u|P50613;T170-p;u|Q15648;S1207-p;u|Q15648;T1215-p;u|Q15554;S365-p;u|Q15047;S1066-p;u|O75533;T244-p;u|Q9NS91;S99-p;u|Q9UIF9;S509-p;u|Q9NXR1;T228-p;u|Q15717;S202-p;u|O95251;T88-p;u|P24864;S387-p;u|Q15788;S22-p;u|O43463;S391-p;u|P25098;S670-p;u|O43583;S73-p;u|Q00536;S138-p;u|P82970;T31-p;u|O75533;T426-p;u|O75533;T248-p;u|Q9H6K1;S215-p;u|Q14676;S1068-p;u|Q9C0C9;S836-p;u|Q08999;S413-p;u|Q6Y7W6;S30-p;u|O43303;S516-p;u|Q8WUM0;S50-p;u|Q99728;T299-p;u|Q16656;S136-p;u|P10412;T18-p;u|Q6PKG0;S774-p;u|P55196;T1352-p;u|Q8NBZ0;S154-p;u|Q99638;S328-p;u|P18858;T233-p;u|P19338;T121-p;u|P19338;T76-p;u|O43303;S400-p;u|P31350;S20-p;u|Q9H1E3;S181-p;u,-4.9878997803
KINASE-PSP_CDK1,37.1,0.1870843167,Q96FF9;S209-p;u|Q9UKX7;S221-p;u|Q9GZV5;S105-p;u|P21333;S1533-p;u|O95817;S289-p;u|Q09472;S1038-p;u|Q15398;T329-p;u|Q13541;T70-p;u|P06748;S70-p;u|Q8NHV4;S411-p;u|P43307;S268-p;u|Q13501;S272-p;u|Q9H1A4;S555-p;u|P18858;S76-p;u|Q02750;T286-p;u|Q12959;S158-p;u|Q96PY5;S1016-p;u|P46937;T119-p;u|O15446;S285-p;u|P38936;S130-p;u|P11388;S1247-p;u|P20700;S23-p;u|Q96FF9;S75-p;u|Q96FF9;S79-p;u|Q09666;S5763-p;u|Q9UNZ2;S140-p;u|O95817;T285-p;u|P21333;S1630-p;u|P38398;S114-p;u|Q9BTA9;T457-p;u|Q14157;S454-p;u|P46937;S367-p;u|Q01581;S495-p;u|Q9HCH0;S767-p;u|Q9UPU5;S2604-p;u|P06400;T373-p;u|Q05D32;S104-p;u|Q96FF9;S83-p;u|P16949;S25-p;u|P56181;S105-p;u|Q15398;S618-p;u|P33316;S99-p;u|Q13042;T581-p;u|O14745;S280-p;u|P49792;S2251-p;u|O75122;S1013-p;u|Q96QE3;S653-p;u|P21333;S1084-p;u|Q96C19;S74-p;u|O14757;S301-p;u|O75170;S771-p;u|P06748;T234-p;u|Q14106;S254-p;u|Q93008;S2547-p;u|P17096;S36-p;u|Q13042;S560-p;u|Q01167;S373-p;u|P15531;T94-p;u|Q8TAP9;S93-p;u|Q9HCH0;S477-p;u|Q9ULW0;S738-p;u|Q13049;S335-p;u|Q9H1A4;S355-p;u|P33981;S281-p;u|P31350;T33-p;u|Q02750;T292-p;u|P06748;T199-p;u|Q9NZT2;S378-p;u|Q13501;T269-p;u|P0C1Z6;S180-p;u|Q9Y3Z3;T592-p;u|P06748;T237-p;u|Q53EZ4;S428-p;u|P16949;S38-p;u|Q9Y5T5;S552-p;u|Q01167;S428-p;u|Q05D32;S134-p;u|O95235;S532-p;u|Q9H1A4;S688-p;u|O00571;T323-p;u|Q9UJ70;S76-p;u|Q9BTA9;T471-p;u|Q9UQR0;S590-p;u|Q96RL1;S677-p;u|Q9ULW0;T72-p;u|P61978;S216-p;u|Q13188;S385-p;u|Q99708;S327-p;u|Q9Y5N6;T195-p;u|Q14978;T607-p;u|Q92974;S960-p;u|P27816;S696-p;u|P33993;S121-p;u|Q9H1A4;T291-p;u|P27824;S583-p;u|P16220;S257-p;u|P49792;S2280-p;u|P52292;S62-p;u|Q8WWK9;T623-p;u|P29692;S133-p;u|P50613;S164-p;u|P54578;T235-p;u|Q9H467;S110-p;u|Q96JH7;T761-p;u|Q96R06;S135-p;u|Q14807;S427-p;u|Q9NXR1;T246-p;u|P23443;S447-p;u|Q14CS0;T59-p;u|P29590;S518-p;u|Q9H1A4;S377-p;u|O60346;S425-p;u|O14980;S391-p;u|P38919;T163-p;u|O94762;S727-p;u|P30260;S426-p;u|Q9BW19;S26-p;u|P46013;T761-p;u|O94761;S251-p;u|P15531;S120-p;u|Q16512;S562-p;u|P35611;S12-p;u|Q9UGP4;S272-p;u|Q9HCH0;S440-p;u|Q05D32;T86-p;u|P26358;S154-p;u|P22234;S27-p;u|P49916;S210-p;u|Q12888;T1609-p;u|Q8IXJ6;S368-p;u|P11387;S394-p;u|Q12888;S1678-p;u|Q9BXS6;T338-p;u|P67870;S209-p;u|Q9NXR1;S282-p;u|P11388;S1393-p;u|Q8N122;S696-p;u|Q53HL2;S219-p;u|P23396;T221-p;u|P61371;S269-p;u|P21333;S1459-p;u|P49792;S2276-p;u|Q14980;T2015-p;u|O00443;S259-p;u|Q9HCH0;S451-p;u|P30260;S435-p;u|P06400;S807-p;u|P52732;T926-p;u|O75143;T332-p;u|O60566;S670-p;u|P28066;S16-p;u|Q14978;T610-p;u|Q9H410;S331-p;u|P06400;S249-p;u|Q96T23;S1375-p;u|Q96JH7;S768-p;u|O95239;T1161-p;u|Q96C36;S304-p;u|Q86WB0;S395-p;u|P17096;T53-p;u|P19525;S83-p;u|P14618;S37-p;u|O75154;S102-p;u|P30307;S214-p;u|Q96IF1;S119-p;u|P38398;S1189-p;u|Q8NCD3;S473-p;u|P06400;S811-p;u|Q14247;S405-p;u|Q9NTI5;T1370-p;u|P04183;S13-p;u|Q9NQR1;S100-p;u|Q9UPU5;S2047-p;u|O00429;S616-p;u|O75152;T321-p;u|P30307;S168-p;u|P06400;T252-p;u|Q15910;T487-p;u|Q9H1A4;T530-p;u|Q8NCD3;S448-p;u|Q8IZP0;S216-p;u|O60346;S317-p;u|O94782;S313-p;u|P62136;T320-p;u|Q9NXR1;T191-p;u|P02545;T19-p;u|O60566;S543-p;u|Q04637;S1231-p;u|Q14202;T826-p;u|Q03188;T734-p;u|Q14980;T2055-p;u|Q9BPX3;T931-p;u|P18754;S11-p;u|O95251;T85-p;u|Q16513;S535-p;u|Q16659;S684-p;u|P24928;S1934-p;u|Q8N884;S305-p;u|P50613;T170-p;u|Q14980;T2106-p;u|Q92993;S86-p;u|Q92993;S90-p;u|Q9BW19;S31-p;u|P08670;S56-p;u|Q9UQ35;T866-p;u|Q13428;S583-p;u|Q9BYG3;T238-p;u|Q9Y4H2;S391-p;u|Q9NXR1;T228-p;u|P02545;S390-p;u|P02545;S392-p;u|Q15717;S202-p;u|O95251;T88-p;u|O95835;S613-p;u|P61020;S123-p;u|Q32P44;T881-p;u|O43583;S73-p;u|P11388;S1213-p;u|P82970;T31-p;u|Q14493;T62-p;u|O43663;T481-p;u|P47736;S484-p;u|Q13428;T983-p;u|Q9UQ35;T1413-p;u|P30291;S139-p;u|Q6Y7W6;S30-p;u|P20700;S393-p;u|Q99728;T299-p;u|Q9H8V3;T373-p;u|Q06413;S396-p;u|Q13428;S156-p;u|P54274;T371-p;u|P10412;T18-p;u|P26368;S79-p;u|P02545;S22-p;u|Q14C86;S950-p;u|P30307;T48-p;u|P78344;T508-p;u|Q99638;S328-p;u|P49792;T2153-p;u|P19338;T121-p;u|Q01105;S7-p;u|Q2M2I8;T389-p;u|P31350;S20-p;u|Q9H1E3;S181-p;u,-2.2369000912
KINASE-PSP_CDC7,20.4,0.4861146255,P49736;S41-p;u|Q8TEA8;S197-p;u|P06748;T199-p;u|P49736;S139-p;u|Q8TEA8;S205-p;u|P49736;S27-p;u|O00311;S277-p;u|P11388;S1213-p;u|P19338;T121-p;u|P19338;T76-p;u,-1.3363000154
KINASE-PSP_CAMK2A,6.9,0.5075373316,Q9NQC7;S418-p;u|Q01970;S537-p;u|P16949;S16-p;u|P08670;S83-p;u|P35222;S552-p;u|P05556;T789-p;u|Q9Y496;S687-p;u|P05556;T788-p;u|P16070;S706-p;u|Q06210;S261-p;u,1.2826999426
KINASE-PSP_AurB/AURKB,20,0.0218875502,P78527;S511-p;u|Q14980;S2047-p;u|Q8NEY8;S110-p;u|Q9BXS6;S240-p;u|Q9H410;S109-p;u|Q14980;S1969-p;u|Q6NZI2;S300-p;u|Q5UIP0;S2205-p;u|P38159;S326-p;u|Q96FF9;S79-p;u|Q9NQZ2;S462-p;u|Q96FF9;S83-p;u|Q9H6F5;S255-p;u|P18615;S131-p;u|Q9H0H5;T249-p;u|Q09666;T158-p;u|Q9NQS7;S899-p;u|O95239;S801-p;u|Q9UJ70;S76-p;u|Q9NQS7;S72-p;u|Q14980;T1811-p;u|P08670;S73-p;u|Q15149;T2886-p;u|Q9BQG0;S1303-p;u|P46013;S374-p;u|O00571;S594-p;u|P08238;S255-p;u|Q99661;S115-p;u|Q53HL2;S219-p;u|Q96GD4;T16-p;u|Q69YH5;S977-p;u|O15523;S592-p;u|Q96PK6;S618-p;u|Q8TE77;S37-p;u|P45973;S92-p;u|Q8WWI1;S300-p;u|Q8NG31;S60-p;u|P08238;S452-p;u|P06400;S780-p;u|Q9UBB4;S12-p;u|P35659;T67-p;u|Q14980;T2055-p;u|P46013;S538-p;u,3.5964000225
KINASE-PSP_AurA/AURKA,15,0.0131833575,Q9ULW0;S125-p;u|Q14980;S2047-p;u|Q9BXS6;S240-p;u|Q9Y657;S124-p;u|Q15398;S725-p;u|Q14980;S1969-p;u|O95983;S85-p;u|Q14980;S1887-p;u|Q14980;S1991-p;u|Q99708;S327-p;u|P30305;S353-p;u|Q14980;T1811-p;u|Q9BQG0;S1303-p;u|Q92974;S886-p;u|Q13563;S829-p;u|O43379;T50-p;u|P12755;S383-p;u|P49841;S9-p;u|O43379;S33-p;u|O43379;S49-p;u,3.7574999332
KINASE-PSP_ATR,12.8,0.2525846702,P78527;S2612-p;u|P78527;T2647-p;u|O14757;S296-p;u|Q13098;S474-p;u|Q9UH99;S12-p;u|Q13315;S1981-p;u|O14757;S317-p;u|Q14676;S513-p;u|Q8N4S0;S154-p;u|O60934;S343-p;u|Q9BW19;S26-p;u|P38398;S1280-p;u|Q9Y285;S301-p;u|P38398;S1524-p;u|P35568;S270-p;u,2.0578999519
KINASE-PSP_ATM,7.2,0.0131833575,P78527;T2638-p;u|Q86U86;S948-p;u|O60934;S397-p;u|P78527;S2612-p;u|P78527;T2647-p;u|Q15648;S953-p;u|Q96KQ7;S569-p;u|Q9UQE7;S1083-p;u|Q13098;S474-p;u|P40692;S406-p;u|Q13315;S1981-p;u|P49959;S678-p;u|Q86U44;S43-p;u|O60934;S343-p;u|Q9BW19;S26-p;u|Q6UWZ7;S406-p;u|P38398;S1189-p;u|P14618;T328-p;u|P38398;S1524-p;u|Q14247;S113-p;u|Q9NVI1;S730-p;u,3.7681999207
KINASE-PSP_AMPKA1/PRKAA1,19.3,0.0132399385,Q13085;S80-p;u|Q8N122;S722-p;u|Q86TI0;S237-p;u|Q15036;S437-p;u|Q16875;S461-p;u|Q9BZL4;S452-p;u|Q13586;S257-p;u|Q14C86;S902-p;u|Q9Y478;S108-p;u|Q8IY63;S793-p;u|Q07866;S521-p;u|O75385;S556-p;u|Q7Z628;S100-p;u|O75385;S638-p;u|Q9H0B6;S582-p;u|O95239;S801-p;u|Q9UQ84;S746-p;u|Q7Z3C6;S761-p;u|Q12888;S1317-p;u|Q6N021;S99-p;u|Q9NZJ5;S856-p;u|Q9NZJ5;S715-p;u|O60825;S466-p;u|Q13131;T388-p;u|Q8ND76;S326-p;u|Q16236;S433-p;u|Q86TI0;T596-p;u|Q06210;S261-p;u|Q05469;S855-p;u|P15056;S729-p;u|Q14247;T401-p;u,4.0346999168
KINASE-PSP_Akt2/AKT2,13.7,0.1322102426,Q9Y4H2;S1149-p;u|Q7Z6J0;S304-p;u|Q9Y3M2;S20-p;u|Q9Y4H2;S365-p;u|Q9H0H5;T249-p;u|Q96F86;S161-p;u|Q9Y4H2;S577-p;u|P35222;S552-p;u|Q9Y4H2;S306-p;u|Q14315;S2233-p;u,2.5064001083
KINASE-PSP_Akt1/AKT1,22.5,0.746324236,P04150;S134-p;u|P04792;S82-p;u|Q15121;S116-p;u|Q16875;S461-p;u|P26358;S143-p;u|Q6R327;T1135-p;u|Q7Z6J0;S304-p;u|P21333;S2152-p;u|P19634;S796-p;u|Q53EL6;S457-p;u|P02545;S404-p;u|Q9BRS8;S451-p;u|P54253;S775-p;u|Q13950;S28-p;u|Q3V6T2;S1417-p;u|Q9Y3M2;S20-p;u|P09601;S188-p;u|Q9UN36;S332-p;u|Q13043;T387-p;u|O60343;S341-p;u|P20749;S41-p;u|P62753;S236-p;u|P67809;S209-p;u|Q8N6T7;S338-p;u|O75376;S1450-p;u|Q8NCD3;S486-p;u|Q96B36;T246-p;u|Q92934;S99-p;u|P19634;S703-p;u|Q96F86;S161-p;u|Q9UPY5;S26-p;u|P15056;S365-p;u|Q9Y2V2;S52-p;u|P35240;S518-p;u|Q9P2H5;S613-p;u|P35568;S629-p;u|P08670;S39-p;u|P49815;S981-p;u|Q7Z589;S209-p;u|Q7Z5H3;S16-p;u|P35222;S552-p;u|P18031;S50-p;u|Q14CB8;S422-p;u|P53396;S455-p;u|P55072;S352-p;u|P05106;T779-p;u|O60825;S466-p;u|Q9NWV8;S29-p;u|Q96ST2;S720-p;u|Q9P0V3;S246-p;u|O60343;S666-p;u|O60343;S570-p;u|P14618;S37-p;u|O60825;S483-p;u|P53602;S96-p;u|O15151;S367-p;u|P14618;S222-p;u|O00429;S616-p;u|P84103;S138-p;u|P84103;S140-p;u|O43524;T32-p;u|P62136;T320-p;u|O60343;S588-p;u|Q86TI0;T596-p;u|P26373;S106-p;u|P49841;S9-p;u|Q14315;S2233-p;u|Q9UNN5;S582-p;u|Q8TDN4;T415-p;u|O75140;S1530-p;u|P02545;S301-p;u|P53396;T447-p;u|Q13188;T384-p;u|P49815;T1462-p;u|Q13009;S231-p;u|Q9Y2I7;S307-p;u|P49815;S939-p;u|O60343;T642-p;u|Q2PPJ7;T715-p;u|O60343;S318-p;u,0.6893000007
KINASE-iKiP_ULK3,10.6,0.3632302893,P14618;S77-p;u|Q8N6T3;S246-p;u|P23588;S406-p;u|P52565;S148-p;u|O43399;S21-p;u|Q01650;S35-p;u|P12268;S416-p;u|Q07866;S524-p;u|O75533;S322-p;u|P11142;S362-p;u|Q12888;S507-p;u|P54105;S195-p;u|P04406;S151-p;u,1.6534999609
KINASE-iKiP_TTBK1,5.6,0.2111737651,P51858;T184-p;u|Q9C0C2;S1248-p;u|P07900;T624-p;u|P27816;S440-p;u|P67809;S174-p;u|O60841;S113-p;u|P09972;S39-p;u|O75533;S322-p;u|P09972;S36-p;u|P62136;S11-p;u|P49327;S2198-p;u|O43847;S96-p;u|P62701;S223-p;u|Q14247;S322-p;u|Q8NHG7;S46-p;u,2.2118999958
KINASE-iKiP_TSSK2,15.1,0.2858593122,Q15121;S116-p;u|O00273;S28-p;u|O75122;S313-p;u|P52943;S115-p;u|P13798;S187-p;u|P55010;S10-p;u|Q92609;S541-p;u|Q96PK6;S520-p;u|O94903;S244-p;u|O43852;S69-p;u|Q9Y2I7;S307-p;u,1.9168000221
KINASE-iKiP_TSSK1,11.6,0.0086052632,O15226;S618-p;u|O75569;S18-p;u|P16333;S85-p;u|O00273;S28-p;u|Q3V6T2;S1702-p;u|P52943;S115-p;u|Q7Z417;S608-p;u|P16949;S16-p;u|Q9H6T3;S481-p;u|P27816;S440-p;u|P13798;S187-p;u|P55010;S10-p;u|O43399;S21-p;u|Q9UNL2;S11-p;u|Q96GQ7;S79-p;u|P43490;S472-p;u|Q96PK6;S520-p;u|P07384;S474-p;u|Q14847;S61-p;u|Q5UIP0;S1688-p;u|Q9H0K1;S534-p;u|Q9P260;S180-p;u|Q01813;S386-p;u|Q9BTE3;S193-p;u|Q16643;S339-p;u|P09972;S45-p;u|O43852;S69-p;u,3.8324000835
KINASE-iKiP_TNIK,11.7,0.8633945494,P14618;S77-p;u|P07900;T624-p;u|P07900;S476-p;u|P07900;T109-p;u|P08708;S113-p;u|P62273;S9-p;u|O43175;T78-p;u|Q9Y4X5;S517-p;u|P26639;T657-p;u|Q01650;T45-p;u|P31943;S281-p;u|P49005;S15-p;u|P68371;T55-p;u|Q15691;S140-p;u|P61254;S12-p;u|Q13283;S253-p;u|P10412;T18-p;u|Q99733;T58-p;u|P04406;S151-p;u,0.3688000143
KINASE-iKiP_TLK1,7.1,0.5075373316,Q8NC51;S234-p;u|Q96PK6;S620-p;u|Q13263;S501-p;u|Q7Z417;S608-p;u|P10809;S70-p;u|Q92785;S142-p;u|Q9UKI8;S159-p;u|P55072;S13-p;u|Q5VTR2;S138-p;u|P68371;T55-p;u|P61254;S12-p;u|O43852;S69-p;u|P04406;T153-p;u,1.290199995
KINASE-iKiP_TBK1,11.5,0.0218875502,Q14847;S194-p;u|Q9C0C2;S936-p;u|O60716;S230-p;u|Q9H3N1;S270-p;u|P07900;S476-p;u|P23588;S71-p;u|O60841;S66-p;u|Q9UHD2;S716-p;u|Q9H0H5;S214-p;u|P31943;S281-p;u|O75533;S322-p;u|Q9P206;S93-p;u|P14618;S100-p;u|P55072;S13-p;u|P11142;S541-p;u|P40227;S205-p;u|P43243;S109-p;u|Q9C0C2;S872-p;u,3.3018000126
KINASE-iKiP_TAOK1,20.8,0.2705624974,O60716;S230-p;u|O60716;T869-p;u|Q9UQ35;S1648-p;u|P23588;S406-p;u|Q93052;T325-p;u|P52565;S148-p;u|Q6Y7W6;S236-p;u|P26639;T657-p;u|Q9Y2V2;S52-p;u|P31943;S281-p;u|O15127;T109-p;u|Q7Z4V5;S454-p;u|Q05209;T454-p;u|Q15185;S85-p;u|Q9UQ35;S2398-p;u,2.0232999325
KINASE-iKiP_STK4,9.4,0.0086052632,P51858;T184-p;u|Q13043;T177-p;u|Q02818;T148-p;u|P14618;S77-p;u|O60716;S230-p;u|O60716;T869-p;u|P07900;S476-p;u|P07900;T109-p;u|P62273;S9-p;u|Q01650;T45-p;u|Q05209;T454-p;u|P61254;S12-p;u|Q13283;S253-p;u,4.666200161
KINASE-iKiP_STK3,10.7,0.0910229645,Q8NC51;S234-p;u|O43707;T249-p;u|O60716;T869-p;u|P60866;T9-p;u|P07900;S476-p;u|P07900;T109-p;u|P62273;S9-p;u|Q9H788;S124-p;u|P62081;T123-p;u|Q13188;S385-p;u|Q01650;T45-p;u|P06733;T72-p;u|P11142;S362-p;u|P68371;T55-p;u|Q13188;T384-p;u|Q99733;T58-p;u,2.8782999516
KINASE-iKiP_STK26,11.4,0.2435522972,O60716;S230-p;u|P07900;T624-p;u|O75534;T761-p;u|P42677;S11-p;u|Q9P289;T178-p;u|P07900;S476-p;u|P07900;T109-p;u|P62273;S9-p;u|Q9UJ70;S76-p;u|P50613;S164-p;u|Q9P206;S145-p;u|Q05209;T454-p;u|P23396;S104-p;u|P62826;T21-p;u|Q15185;S85-p;u|Q6PCE3;S175-p;u|P50613;T170-p;u,2.0878000259
KINASE-iKiP_STK24,12.1,0.2378034628,P14618;S77-p;u|O60716;S230-p;u|P07900;T624-p;u|P07900;S476-p;u|P07900;T109-p;u|P62273;S9-p;u|P16403;S2-p;u|P26639;T657-p;u|Q86VQ1;S223-p;u|P16403;T4-p;u|P61254;S12-p;u|P23396;S104-p;u|Q15185;S85-p;u|Q99733;T58-p;u,2.0241000652
KINASE-iKiP_SIK2,17.4,0.5756231517,O15226;S618-p;u|Q15121;S116-p;u|Q96PK6;S620-p;u|Q6Y7W6;T382-p;u|O60716;S230-p;u|Q3V6T2;S1702-p;u|O75122;S313-p;u|Q9H6T3;S481-p;u|Q09666;S93-p;u|P13798;S187-p;u|P40818;S718-p;u|P55010;S10-p;u|Q9Y4X5;S517-p;u|O60749;S119-p;u|P14618;S100-p;u|P43490;S472-p;u|Q96PK6;S520-p;u|P07384;S474-p;u|Q7Z2W4;S492-p;u|Q9H0K1;S534-p;u|Q9P260;S180-p;u|O94903;S244-p;u|P23396;T221-p;u|P42356;S257-p;u|P06744;T109-p;u|Q9H0K1;S587-p;u|Q15185;S85-p;u|Q9NRY5;S209-p;u|Q9H0K1;S379-p;u|Q15293;S80-p;u|O43852;S69-p;u|Q9Y2I7;S307-p;u|Q9P265;S203-p;u|Q9UJU6;S269-p;u,1.0863000154
KINASE-iKiP_SIK1,14.1,0.3691578234,Q9Y580;S136-p;u|O15226;S618-p;u|O94826;S91-p;u|P19338;S580-p;u|Q9C0C2;S601-p;u|P08708;S113-p;u|P23588;S406-p;u|P13798;S187-p;u|P40818;S718-p;u|P55010;S10-p;u|Q6Y7W6;S236-p;u|Q9Y4X5;S517-p;u|Q9Y2V2;S52-p;u|P14618;S100-p;u|Q96PK6;S520-p;u|P07384;S474-p;u|Q7Z2W4;S492-p;u|Q9P260;S180-p;u|O94903;S244-p;u|P34932;S76-p;u|P17980;S376-p;u|Q5VSL9;S335-p;u|P11142;S329-p;u|Q9Y2I7;S307-p;u|Q9P265;S203-p;u|Q9UQ35;S2398-p;u,1.6663999557
